Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
₹32.,"₹31,500","₹31,500",1 TB,3 years,CFexpress,Flash,New,"Exascend CFexpress Type B 1TB Element Pro Memory Card Read Speed: 3500 Mb/s Write Speed: 3100 Mb/s, Compatible with Canon, Nikon, Fuji, Panasonic Cameras.","<a href=""https://www.amazon.in/dp/B0DLWRSQR5"">Exascend CFexpress Type B 1TB Element Pro Memory Card Read Speed: 3500 Mb/s Write Speed: 3100 Mb/s, Compatible with Canon, Nikon, Fuji, Panasonic Cameras.</a>"
₹32.,"₹32,414","₹4,149",128 GB,2 years,SD,Flash,New,"Lexar Professional 128GB Silver PRO SDXC UHS-II Memory Card, C10, U3, V60, Full-HD & 4K Video, Up to 280MB/s Read, for Professional Photographer, Videographer, Enthusiast (LSDSIPR128G-BNNNU)","<a href=""https://www.amazon.in/dp/B0CCSZ3D8M"">Lexar Professional 128GB Silver PRO SDXC UHS-II Memory Card, C10, U3, V60, Full-HD & 4K Video, Up to 280MB/s Read, for Professional Photographer, Videographer, Enthusiast (LSDSIPR128G-BNNNU)</a>"
₹33.,"₹32,605","₹8,347",256 GB,5 years,CFexpress,Flash,New,"Transcend 256GB CFexpress Type B Card 820, Read Up to 1,700, 5 Year Warranty, NVMe PCIe Gen3 x2, 3D NAND Flash (TS256GCFE820)","<a href=""https://www.amazon.in/dp/B08DF5MPJN"">Transcend 256GB CFexpress Type B Card 820, Read Up to 1,700, 5 Year Warranty, NVMe PCIe Gen3 x2, 3D NAND Flash (TS256GCFE820)</a>"
₹34.,"₹34,211","₹4,379",128 GB,2 years,USB,Flash,New,"SanDisk 128 GB iXpand USB 3.0 Flash Drive Luxe for iPhone, iPad Pro, MAC Devices, Type-C Android Phone & Other Devices (SDIX70N-128G-GN6NE)","<a href=""https://www.amazon.in/dp/B08JCX96NC"">SanDisk 128 GB iXpand USB 3.0 Flash Drive Luxe for iPhone, iPad Pro, MAC Devices, Type-C Android Phone & Other Devices (SDIX70N-128G-GN6NE)</a>"
₹36.,"₹36,133","₹18,500",512 GB,3 years,CFexpress,Flash,New,"Exascend 512GB CFexpress Type B Element Pro Memory Card Read Speed: 3500 Mb/s Write Speed: 2800 Mb/s, Compatible with Canon, Nikon, Fuji, Panasonic Cameras.","<a href=""https://www.amazon.in/dp/B0DLWNXMFC"">Exascend 512GB CFexpress Type B Element Pro Memory Card Read Speed: 3500 Mb/s Write Speed: 2800 Mb/s, Compatible with Canon, Nikon, Fuji, Panasonic Cameras.</a>"
₹37.,"₹37,309","₹19,102",512 GB,3 years,SD,Flash,New,"ProGrade Digital SDXC UHS-II V60 Memory Card (512GB), Gold, (Secure-Digital-Cards)","<a href=""https://www.amazon.in/dp/B0BDMYD2M6"">ProGrade Digital SDXC UHS-II V60 Memory Card (512GB), Gold, (Secure-Digital-Cards)</a>"
₹39.,"₹38,668","₹9,899",256 GB,,SD,Flash,New,SABRENT Rocket V60 256GB SD UHS-II Memory Card R270MB/s W170MB/s (SD-TL60-256GB),"<a href=""https://www.amazon.in/dp/B0BDT4SHC6"">SABRENT Rocket V60 256GB SD UHS-II Memory Card R270MB/s W170MB/s (SD-TL60-256GB)</a>"
₹39.,"₹39,047","₹2,499",64 GB,,SD,Flash,New,"SanDisk Extreme PRO 64GB V60 UHS-II SD Cards, 280/100MB/s,V60,C10,UHS-II, for 6K Video Recording","<a href=""https://www.amazon.in/dp/B0BXGZ6C52"">SanDisk Extreme PRO 64GB V60 UHS-II SD Cards, 280/100MB/s,V60,C10,UHS-II, for 6K Video Recording</a>"
₹41.,"₹40,520","₹40,520",1 TB,3 years,CFexpress,Flash,New,ProGrade Digital 1TB CFexpress 4.0 Memory Card (Gold),"<a href=""https://www.amazon.in/dp/B0CN1PLPMT"">ProGrade Digital 1TB CFexpress 4.0 Memory Card (Gold)</a>"
₹41.,"₹41,016","₹2,625",64 GB,10 years,SD,Flash,New,Lexar Professional 1667x 64GB SDXC UHS-II/U3 Card (LSD64GCBNA1667),"<a href=""https://www.amazon.in/dp/B07NLWGKT4"">Lexar Professional 1667x 64GB SDXC UHS-II/U3 Card (LSD64GCBNA1667)</a>"
₹42.,"₹42,438",₹679,16 GB,,SD,Flash,New,SanDisk Ultra Class 10 UHS-I 16GB SDHC Memory Card (80 MB/s),"<a href=""https://www.amazon.in/dp/B0143RTB1E"">SanDisk Ultra Class 10 UHS-I 16GB SDHC Memory Card (80 MB/s)</a>"
₹43.,"₹42,891","₹5,490",128 GB,10 years,SD,Flash,New,"Lexar Profes 1800x SDXC UHS-II U3 V60, 128GB","<a href=""https://www.amazon.in/dp/B09MMYXS9D"">Lexar Profes 1800x SDXC UHS-II U3 V60, 128GB</a>"
₹45.,"₹44,984","₹2,879",64 GB,,SD,Flash,New,Lexar Gold Series Professional 1800x 64GB UHS-II U3 SDXC Memory Card,"<a href=""https://www.amazon.in/dp/B0B2PC5XXC"">Lexar Gold Series Professional 1800x 64GB UHS-II U3 SDXC Memory Card</a>"
₹48.,"₹47,562",₹761,16 GB,5 years,SD,Flash,New,Silicon Power 16GB SDHC Class 10 UHS-3 Superior Pro Memory Card (SP016GBSDHCU3V10),"<a href=""https://www.amazon.in/dp/B01BQCHEP4"">Silicon Power 16GB SDHC Class 10 UHS-3 Superior Pro Memory Card (SP016GBSDHCU3V10)</a>"
₹50.,"₹49,680","₹6,359",128 GB,,Compact,Flash,New,SanDisk Extreme 128GB CompactFlash Memory Card UDMA 7 Speed Up To 120MB/s,"<a href=""https://www.amazon.in/dp/B00NUB2TWI"">SanDisk Extreme 128GB CompactFlash Memory Card UDMA 7 Speed Up To 120MB/s</a>"
₹50.,"₹49,715","₹12,727",256 GB,,SD,Flash,New,Lexar Gold Series Professional 1800x 256GB UHS-II U3 SDXC Memory Card,"<a href=""https://www.amazon.in/dp/B0B2PB84MD"">Lexar Gold Series Professional 1800x 256GB UHS-II U3 SDXC Memory Card</a>"
₹52.,"₹52,172","₹3,339",64 GB,2 years,USB,Flash,New,"SanDisk 64 GB iXpand USB 3.0 Flash Drive Luxe for iPhone, iPad Pro, MAC Devices, Type-C Android Phone & Other Devices (SDIX70N-064G-GN6NN)","<a href=""https://www.amazon.in/dp/B08JCX12SK"">SanDisk 64 GB iXpand USB 3.0 Flash Drive Luxe for iPhone, iPad Pro, MAC Devices, Type-C Android Phone & Other Devices (SDIX70N-064G-GN6NN)</a>"
₹53.,"₹53,125",₹425,8 GB,,microSD,Flash,New,Strontium MicroSD Class 10-8GB Memory Card (Black),"<a href=""https://www.amazon.in/dp/B077PXDQCQ"">Strontium MicroSD Class 10-8GB Memory Card (Black)</a>"
₹54.,"₹54,000","₹54,000",1 TB,5 years,CFexpress,Flash,New,1TB EXASCEND CFEXPRESS Type A Memory Card,"<a href=""https://www.amazon.in/dp/B0CZRXG94N"">1TB EXASCEND CFEXPRESS Type A Memory Card</a>"
₹58.,"₹57,656","₹14,760",256 GB,,CFexpress,Flash,New,ProGrade Digital 256GB CFexpress 2.0 Memory Card,"<a href=""https://www.amazon.in/dp/B0863981FZ"">ProGrade Digital 256GB CFexpress 2.0 Memory Card</a>"
₹62.,"₹62,438",₹999,16 GB,,SD,Flash,New,"SanDisk Extreme SDHC, SDXNE 16GB, U3, C10, UHS-I, 90MB/s R, 40MB/s W, 4x6, Lifetime Limited","<a href=""https://www.amazon.in/dp/B07RCGHKFW"">SanDisk Extreme SDHC, SDXNE 16GB, U3, C10, UHS-I, 90MB/s R, 40MB/s W, 4x6, Lifetime Limited</a>"
₹63.,"₹62,928","₹8,055",128 GB,3 years,SD,Flash,New,"ProGrade Digital SDXC UHS-II V60 Memory Card (128GB), Gold, (Secure-Digital-Cards)","<a href=""https://www.amazon.in/dp/B07TDNPXV1"">ProGrade Digital SDXC UHS-II V60 Memory Card (128GB), Gold, (Secure-Digital-Cards)</a>"
₹65.,"₹65,230","₹33,398",512 GB,3 years,CFexpress,Flash,New,"Silicon Power 512GB CFexpress Type-B Memory Card, Up to 1800 MB/s Read, Raw 4K/8K Video Recording","<a href=""https://www.amazon.in/dp/B0C7482BTJ"">Silicon Power 512GB CFexpress Type-B Memory Card, Up to 1800 MB/s Read, Raw 4K/8K Video Recording</a>"
₹67.,"₹67,156","₹4,298",64 GB,,Compact,Flash,New,SanDisk Extreme 64GB CompactFlash Memory Card UDMA 7 Speed Up To 120MB/s,"<a href=""https://www.amazon.in/dp/B00NUB2RPW"">SanDisk Extreme 64GB CompactFlash Memory Card UDMA 7 Speed Up To 120MB/s</a>"
₹68.,"₹67,806","₹21,698",320 GB,3 years,CFast,Flash,New,ProGrade Digital CFast 2.0 Cobalt Memory Card (320GB),"<a href=""https://www.amazon.in/dp/B0BJTKPH6Q"">ProGrade Digital CFast 2.0 Cobalt Memory Card (320GB)</a>"
₹68.,"₹67,887","₹17,379",256 GB,,Compact,Flash,New,SanDisk Extreme PRO 256GB Compact Flash Memory Card UDMA 7 Speed Up To 160MB/s,"<a href=""https://www.amazon.in/dp/B00FBSV9W4"">SanDisk Extreme PRO 256GB Compact Flash Memory Card UDMA 7 Speed Up To 160MB/s</a>"
₹69.,"₹68,625",₹549,8 GB,5 years,SD,Flash,New,SanDisk 8GB Class 4 SDHC Memory Card (SDSDB-008G-B35),"<a href=""https://www.amazon.in/dp/B000UZL0YU"">SanDisk 8GB Class 4 SDHC Memory Card (SDSDB-008G-B35)</a>"
₹73.,"₹72,648","₹9,299",128 GB,,SD,Flash,New,Kingston Canvas React Plus 128GB SD Card | SDXC UHS-II | 300R/260W U3 V90 | Full HD/4K/8K | SDR2/128GB,"<a href=""https://www.amazon.in/dp/B09XC3D96V"">Kingston Canvas React Plus 128GB SD Card | SDXC UHS-II | 300R/260W U3 V90 | Full HD/4K/8K | SDR2/128GB</a>"
₹75.,"₹74,984","₹4,799",64 GB,,SD,Flash,New,Sony 64GB UHS-II Class 10 SD Memory Card (SF-M64/T),"<a href=""https://www.amazon.in/dp/B01D8H087G"">Sony 64GB UHS-II Class 10 SD Memory Card (SF-M64/T)</a>"
₹77.,"₹76,561","₹48,999",640 GB,,CFexpress,Flash,New,"SanDisk PRO-Cinema CFexpress Type B Card​ 640GB up to 1700MB/s Read, up to 1500MB/s Write","<a href=""https://www.amazon.in/dp/B0CJKQJTTN"">SanDisk PRO-Cinema CFexpress Type B Card​ 640GB up to 1700MB/s Read, up to 1500MB/s Write</a>"
₹77.,"₹77,336","₹9,899",128 GB,,Compact,Flash,New,SanDisk 128GB Extreme PRO Compact Flash Memory Card UDMA 7 Speed Up to 160MB/s,"<a href=""https://www.amazon.in/dp/B00ECEVGN0"">SanDisk 128GB Extreme PRO Compact Flash Memory Card UDMA 7 Speed Up to 160MB/s</a>"
₹77.,"₹77,344","₹39,600",512 GB,5 years,CFexpress,Flash,New,"Exascend Cfexpress Type A 512GB Essential Pro ; Read Speed :1800 Mb/s Write Speed :1650 Mb/s, Compatible with Sony Cameras","<a href=""https://www.amazon.in/dp/B0DM21RG85"">Exascend Cfexpress Type A 512GB Essential Pro ; Read Speed :1800 Mb/s Write Speed :1650 Mb/s, Compatible with Sony Cameras</a>"
₹78.,"₹78,121","₹19,999",256 GB,10 years,CFexpress,Flash,New,"Lexar Profes Cfexpress Type B Silver, 256GB","<a href=""https://www.amazon.in/dp/B09H19L9B4"">Lexar Profes Cfexpress Type B Silver, 256GB</a>"
₹80.,"₹80,422","₹5,147",64 GB,,Compact,Flash,New,SanDisk Extreme 64GB CompactFlash Memory Card UDMA 7 Speed Up to 120MB/s,"<a href=""https://www.amazon.in/dp/B0BM8Z2N48"">SanDisk Extreme 64GB CompactFlash Memory Card UDMA 7 Speed Up to 120MB/s</a>"
₹85.,"₹85,344","₹5,462",64 GB,10 years,microSD,Flash,New,Samsung EVO Plus 64GB microSDXC UHS-I 100MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64HA),"<a href=""https://www.amazon.in/dp/B08D1J84FY"">Samsung EVO Plus 64GB microSDXC UHS-I 100MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64HA)</a>"
₹86.,"₹85,930","₹10,999",128 GB,3 years,CFast,Flash,New,"Silicon Power Cinema Pro 128GB CFast 2.0 Memory Card, Up to 530MB/s Read 330MB/s Write, 4K Ultra HD Video Recording for Cinematographer Filmmaker Content Creator","<a href=""https://www.amazon.in/dp/B079WT87M9"">Silicon Power Cinema Pro 128GB CFast 2.0 Memory Card, Up to 530MB/s Read 330MB/s Write, 4K Ultra HD Video Recording for Cinematographer Filmmaker Content Creator</a>"
₹87.,"₹87,494","₹13,999",160 GB,,CFexpress,Flash,New,"Lexar 160GB Professional CFexpress Type A SILVER Series Memory Card, Compatible with Sony Cameras w/ Type A Card Slot, Up to 800/700 MB/s Read/Write, 8K Video, VPG 200 (LCAEXSL160G-RNENG)","<a href=""https://www.amazon.in/dp/B0CLTX4327"">Lexar 160GB Professional CFexpress Type A SILVER Series Memory Card, Compatible with Sony Cameras w/ Type A Card Slot, Up to 800/700 MB/s Read/Write, 8K Video, VPG 200 (LCAEXSL160G-RNENG)</a>"
₹90.,"₹90,188","₹2,886",32 GB,,microSD,Flash,New,SanDisk Ultra MicroSDHC 32GB UHS-I Class 10 Memory Card with Adapter (Upto 80mbps Speed),"<a href=""https://www.amazon.in/dp/B010Q57T02"">SanDisk Ultra MicroSDHC 32GB UHS-I Class 10 Memory Card with Adapter (Upto 80mbps Speed)</a>"
₹91.,"₹90,816","₹23,249",256 GB,,SD,Flash,New,"SanDisk Extreme Pro SDXC UHS II V90 SD Card 256GB, 300MB/s R, 260MB/s W for 8K and 4K Video","<a href=""https://www.amazon.in/dp/B0B3RN31PG"">SanDisk Extreme Pro SDXC UHS II V90 SD Card 256GB, 300MB/s R, 260MB/s W for 8K and 4K Video</a>"
₹94.,"₹93,747","₹29,999",320 GB,,CFexpress,Flash,New,"SanDisk PRO-Cinema CFexpress Type B Card​ 320GB up to 1700MB/s Read, up to 1500MB/s Write","<a href=""https://www.amazon.in/dp/B0CJL88D4P"">SanDisk PRO-Cinema CFexpress Type B Card​ 320GB up to 1700MB/s Read, up to 1500MB/s Write</a>"
₹96.,"₹96,250",₹385,4 GB,,microSD,Flash,New,Strontium 4GB Micro SDHC Class-6 Memory Card,"<a href=""https://www.amazon.in/dp/B00IMDYQPW"">Strontium 4GB Micro SDHC Class-6 Memory Card</a>"
₹97.,"₹96,859","₹6,199",64 GB,1 year,Compact,Flash,New,SanDisk 64GB Extreme PRO Compact Flash Memory Card (SDCFXPS-064G-X46),"<a href=""https://www.amazon.in/dp/B00ECEVFFO"">SanDisk 64GB Extreme PRO Compact Flash Memory Card (SDCFXPS-064G-X46)</a>"
₹97.,"₹97,469","₹3,119",32 GB,,Compact,Flash,New,SanDisk Extreme 32GB CompactFlash Memory Card UDMA 7 Speed Up To 120MB/s,"<a href=""https://www.amazon.in/dp/B00NUB2Q9E"">SanDisk Extreme 32GB CompactFlash Memory Card UDMA 7 Speed Up To 120MB/s</a>"
₹98.,"₹97,648","₹12,499",128 GB,,CFast,Flash,New,SanDisk 128GB Extreme Pro CFast 2.0 Memory Card (SDCFSP-128G-G46D),"<a href=""https://www.amazon.in/dp/B01MYQFKX6"">SanDisk 128GB Extreme Pro CFast 2.0 Memory Card (SDCFSP-128G-G46D)</a>"
₹98.,"₹98,406","₹3,149",32 GB,5 years,Compact,Flash,New,Transcend 32 GB 800X Compact Flash Card (TS32GCF800),"<a href=""https://www.amazon.in/dp/B00KSLLR12"">Transcend 32 GB 800X Compact Flash Card (TS32GCF800)</a>"
₹100,"₹100,156","₹12,820",128 GB,10 years,CFexpress,Flash,New,"Lexar Profes Cfexpress Type B Silver, 128Gb, Pack of 1","<a href=""https://www.amazon.in/dp/B097RWC482"">Lexar Profes Cfexpress Type B Silver, 128Gb, Pack of 1</a>"
₹102,"₹101,555","₹12,999",128 GB,5 years,SD,Flash,New,Nextorage Japan Ultra Fast v90 UHS-II SD Card 128GB max Write Speed 299MB/s (SDXC UHS2 Memory Card NX-F2PRO),"<a href=""https://www.amazon.in/dp/B0BY42TYHG"">Nextorage Japan Ultra Fast v90 UHS-II SD Card 128GB max Write Speed 299MB/s (SDXC UHS2 Memory Card NX-F2PRO)</a>"
₹102,"₹102,283","₹52,369",512 GB,2 years,CFast,Flash,New,"Professional 3500x Cfast Card, 512GB","<a href=""https://www.amazon.in/dp/B09K3PT3J3"">Professional 3500x Cfast Card, 512GB</a>"
₹103,"₹103,062","₹16,490",160 GB,10 years,CFexpress,Flash,New,"Lexar Professional 160GB CFexpress Type A Gold Series Memory Card, Up to 900MB/s Read, Cinema-Quality 8K Video, Rated VPG 400","<a href=""https://www.amazon.in/dp/B0B6QHHN9V"">Lexar Professional 160GB CFexpress Type A Gold Series Memory Card, Up to 900MB/s Read, Cinema-Quality 8K Video, Rated VPG 400</a>"
₹105,"₹105,000","₹12,600",120 GB,5 years,CFexpress,Flash,New,"Exascend CFExpress Type A 120GB Memory Card, Read Speed: 800Mb/s Write Speed: 700Mb/s","<a href=""https://www.amazon.in/dp/B0B8BZC6V5"">Exascend CFExpress Type A 120GB Memory Card, Read Speed: 800Mb/s Write Speed: 700Mb/s</a>"
₹105,"₹105,469","₹27,000",256 GB,5 years,CFexpress,Flash,New,"Exascend Cfexpress Type A 256GB Essential Pro ; Read Speed :1800 Mb/s Write Speed :1650 Mb/s, Compatible with Sony Cameras","<a href=""https://www.amazon.in/dp/B0DM1Z876Y"">Exascend Cfexpress Type A 256GB Essential Pro ; Read Speed :1800 Mb/s Write Speed :1650 Mb/s, Compatible with Sony Cameras</a>"
₹106,"₹106,244","₹16,999",160 GB,,CFexpress,Flash,New,Nextorage Japan CFexpress Type A Card NX-A1PRO 160GB VPG 400 Urtla Fast Read 950MB/s Write 950MB/s,"<a href=""https://www.amazon.in/dp/B0CPBXVL3P"">Nextorage Japan CFexpress Type A Card NX-A1PRO 160GB VPG 400 Urtla Fast Read 950MB/s Write 950MB/s</a>"
₹107,"₹106,953","₹13,690",128 GB,10 years,SD,Flash,New,"Lexar Professional 2000x 128GB SDXC UHS-II Card, Up to 300MB/s Read (LSD2000128G-BNNNU)","<a href=""https://www.amazon.in/dp/B08GGFCZPW"">Lexar Professional 2000x 128GB SDXC UHS-II Card, Up to 300MB/s Read (LSD2000128G-BNNNU)</a>"
₹110,"₹109,828","₹7,029",64 GB,,CFast,Flash,New,SanDisk 64GB Extreme Pro CFast 2.0 Memory Card (SDCFSP-064G-G46D),"<a href=""https://www.amazon.in/dp/B01MTRAD6S"">SanDisk 64GB Extreme Pro CFast 2.0 Memory Card (SDCFSP-064G-G46D)</a>"
₹113,"₹113,277","₹28,999",256 GB,3 years,CFast,Flash,New,"Silicon Power Cinema Pro 256GB CFast 2.0 Memory Card, Up to 530MB/s Read 330MB/s Write, 4K Ultra HD Video Recording for Cinematographer Filmmaker Content Creator","<a href=""https://www.amazon.in/dp/B079WMSV8Q"">Silicon Power Cinema Pro 256GB CFast 2.0 Memory Card, Up to 530MB/s Read 330MB/s Write, 4K Ultra HD Video Recording for Cinematographer Filmmaker Content Creator</a>"
₹121,"₹121,114","₹39,362",325 GB,3 years,CFexpress,Flash,New,ProGrade Digital 325GB CFexpress 2.0 Memory Card,"<a href=""https://www.amazon.in/dp/B08631RJB4"">ProGrade Digital 325GB CFexpress 2.0 Memory Card</a>"
₹127,"₹126,531","₹4,049",32 GB,,Compact,Flash,New,SanDisk 32GB Extreme Pro CompactFlash Memory Card (160MB/s),"<a href=""https://www.amazon.in/dp/B00ECEVEP0"">SanDisk 32GB Extreme Pro CompactFlash Memory Card (160MB/s)</a>"
₹127,"₹127,109","₹32,540",256 GB,10 years,CFexpress,Flash,New,Lexar Diamond Series Professional 256GB CFexpress Type-B Memory Card,"<a href=""https://www.amazon.in/dp/B0B7KCWX5N"">Lexar Diamond Series Professional 256GB CFexpress Type-B Memory Card</a>"
₹133,"₹132,750","₹10,620",80 GB,10 years,CFexpress,Flash,New,"Lexar Professional 80GB CFexpress Type A Gold Series Memory Card, Up to 900MB/s Read, Cinema-Quality 8K Video, Rated VPG 400 (LCAGOLD080G-RNENG)","<a href=""https://www.amazon.in/dp/B0B6QHB3W3"">Lexar Professional 80GB CFexpress Type A Gold Series Memory Card, Up to 900MB/s Read, Cinema-Quality 8K Video, Rated VPG 400 (LCAGOLD080G-RNENG)</a>"
₹134,"₹133,750","₹8,560",64 GB,10 years,SD,Flash,New,"Lexar Professional 2000x 64GB SDXC UHS-II Card, Up to 300MB/s Read (LSD2000064G-BNNNU)","<a href=""https://www.amazon.in/dp/B08GH2GTHD"">Lexar Professional 2000x 64GB SDXC UHS-II Card, Up to 300MB/s Read (LSD2000064G-BNNNU)</a>"
₹141,"₹140,547","₹8,995",64 GB,,SD,Flash,New,"SanDisk Extreme PRO 64GB SDXC Memory Card up to 300MB/s, UHS-II, Class 10, U3, V90 for 8K Video","<a href=""https://www.amazon.in/dp/B08YFD8QDT"">SanDisk Extreme PRO 64GB SDXC Memory Card up to 300MB/s, UHS-II, Class 10, U3, V90 for 8K Video</a>"
₹141,"₹141,406","₹9,050",64 GB,3 years,SD,Flash,New,"ProGrade Digital SDXC UHS-II V90 Memory Card (64GB), Silver, (Secure-Digital-Cards)","<a href=""https://www.amazon.in/dp/B07TCL222B"">ProGrade Digital SDXC UHS-II V90 Memory Card (64GB), Silver, (Secure-Digital-Cards)</a>"
₹145,"₹144,712","₹23,154",160 GB,3 years,CFexpress,Flash,New,"ProGrade Digital 160GB CFexpress Type A Memory Card,Silver","<a href=""https://www.amazon.in/dp/B09BYQCPR5"">ProGrade Digital 160GB CFexpress Type A Memory Card,Silver</a>"
₹147,"₹146,862","₹11,749",80 GB,5 years,CFexpress,Flash,New,"Nextorage NX-A1PRO80G/INE 80GB CFexpress Type A VPG400 pSLC Memory Card, NX-A1PRO Series, Maximum Read Speed 950MB/s/Maximum Write Speed 950MB/s","<a href=""https://www.amazon.in/dp/B0CPBX49JP"">Nextorage NX-A1PRO80G/INE 80GB CFexpress Type A VPG400 pSLC Memory Card, NX-A1PRO Series, Maximum Read Speed 950MB/s/Maximum Write Speed 950MB/s</a>"
₹150,"₹149,938","₹2,399",16 GB,3 years,Compact,Flash,New,Transcend 16GB 133x Ultra Speed Compact Flash Card (TS16GCF133),"<a href=""https://www.amazon.in/dp/B000W0BC7I"">Transcend 16GB 133x Ultra Speed Compact Flash Card (TS16GCF133)</a>"
₹156,"₹156,234","₹9,999",64 GB,,Compact,Flash,New,Lexar Professional 1066x 64GB CompactFlash Card LCF64GCRBNA1066,"<a href=""https://www.amazon.in/dp/B00IAYFDIC"">Lexar Professional 1066x 64GB CompactFlash Card LCF64GCRBNA1066</a>"
₹219,"₹218,688","₹34,990",160 GB,5 years,CFexpress,Flash,New,Sony CEA-G160T 160GB Hi Speed CFexpress Type A Memory Card,"<a href=""https://www.amazon.in/dp/B07TSMVV2L"">Sony CEA-G160T 160GB Hi Speed CFexpress Type A Memory Card</a>","<a href=""https://www.amazon.in/dp/B0BNVXLV4Q"">Sony CEA-G160T 160GB Hi Speed CFexpress Type A Memory Card</a>"
₹232,"₹232,100","₹18,568",80 GB,5 years,CFexpress,Flash,New,Sony CEA-G80T 80GB Hi Speed CFexpress Type A Memory Card,"<a href=""https://www.amazon.in/dp/B08F2RCYGS"">Sony CEA-G80T 80GB Hi Speed CFexpress Type A Memory Card</a>"
₹234,"₹234,500","₹1,876",8 GB,1 year,Compact,Flash,New,Transcend 8GB 133x Ultra Speed Compact Flash Card,"<a href=""https://www.amazon.in/dp/B000W05O5O"">Transcend 8GB 133x Ultra Speed Compact Flash Card</a>"
₹253,"₹253,431","₹40,549",160 GB,,CFexpress,Flash,New,Sony CEA-G160T 160GB Hi Speed CFexpress Type A Memory Card,"<a href=""https://www.amazon.in/dp/B07TSMVV2L"">Sony CEA-G160T 160GB Hi Speed CFexpress Type A Memory Card</a>","<a href=""https://www.amazon.in/dp/B0BNVXLV4Q"">Sony CEA-G160T 160GB Hi Speed CFexpress Type A Memory Card</a>"
₹400,"₹400,000","₹1,600",4 GB,2 years,Compact,Flash,New,Verbatim 4GB CompactFlash? Card,"<a href=""https://www.amazon.in/dp/B0009X3MNU"">Verbatim 4GB CompactFlash? Card</a>"
₹443,"₹443,000","₹1,772",4 GB,2 years,Compact,Flash,New,Transcend 4GB 133x Ultra Speed Compact Flash Card (TS4GCF133),"<a href=""https://www.amazon.in/dp/B000VY7HYM"">Transcend 4GB 133x Ultra Speed Compact Flash Card (TS4GCF133)</a>"
₹450,"₹449,750","₹1,799",4 GB,,Compact,Flash,New,Transcend TS4GCF133x 4GB Compact Flash,"<a href=""https://www.amazon.in/dp/B00B2L6VHW"">Transcend TS4GCF133x 4GB Compact Flash</a>"
₹624,"₹624,375","₹4,995",8 GB,,CFast,Flash,New,A-Data CFast Card Industrial SLC 008G ISC3E-008GW CFast Card 8GB,"<a href=""https://www.amazon.in/dp/B0DNCVXV4R"">A-Data CFast Card Industrial SLC 008G ISC3E-008GW CFast Card 8GB</a>"
₹630,"₹629,500","₹1,259",2 GB,2 years,Compact,Flash,New,Verbatim 2GB Compact Flash CF Card for CNC Machine,"<a href=""https://www.amazon.in/dp/B00009967Y"">Verbatim 2GB Compact Flash CF Card for CNC Machine</a>"
