Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
A$0.071,A$71.22,"A$2,849",20 TB x2,5 years,"External 3.5""",HDD,New,"LaCie 2big RAID USB-C External Hard Drive Desktop, 40TB, Black","<a href=""https://www.amazon.com.au/dp/B09QQPDHCH"">LaCie 2big RAID USB-C External Hard Drive Desktop, 40TB, Black</a>"
A$0.071,A$71.50,A$214,3 TB,,"Internal 3.5""",HDD,New,"Western Digital 3TB WD Blue PC Internal Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD30EZAX","<a href=""https://www.amazon.com.au/dp/B0BNGNT5X3"">Western Digital 3TB WD Blue PC Internal Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD30EZAX</a>"
A$0.072,A$71.98,A$288,4 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf Pro 4 TB NAS Internal Hard Drive HDD – 3.5 Inch SATA 6 Gb/s 7200 RPM 128 MB Cache for RAID Network Attached Storage, Data Recovery Rescue Service (ST4000NE0025)","<a href=""https://www.amazon.com.au/dp/B01MTIZMXY"">Seagate IronWolf Pro 4 TB NAS Internal Hard Drive HDD – 3.5 Inch SATA 6 Gb/s 7200 RPM 128 MB Cache for RAID Network Attached Storage, Data Recovery Rescue Service (ST4000NE0025)</a>"
A$0.072,A$72.25,A$289,4 TB,3 years,"Internal 3.5""",HDD,New,Seagate FireCuda HDD 4TB Internal Hard Drive HDD - 3.5 Inch CMR SATA 6Gb/s 7200RPM 256MB Cache 300TB/year with Rescue Services (ST4000DX005),"<a href=""https://www.amazon.com.au/dp/B09SBKXNKL"">Seagate FireCuda HDD 4TB Internal Hard Drive HDD - 3.5 Inch CMR SATA 6Gb/s 7200RPM 256MB Cache 300TB/year with Rescue Services (ST4000DX005)</a>"
A$0.073,A$73.23,A$146,2 TB,,"Internal 3.5""",HDD,New,"Western Digital 256MB 2TB SATA3 Hard Drive, Purple","<a href=""https://www.amazon.com.au/dp/B09N9XK7V4"">Western Digital 256MB 2TB SATA3 Hard Drive, Purple</a>"
A$0.073,A$73.50,A$147,2 TB,3 years,M.2,NVMe,New,Patriot P300 M.2 PCIe Gen 3 x4 2TB SSD- P300P2TBM28,"<a href=""https://www.amazon.com.au/dp/B089Y3262K"">Patriot P300 M.2 PCIe Gen 3 x4 2TB SSD- P300P2TBM28</a>"
A$0.074,A$74.15,A$297,4 TB,5 years,"Internal 3.5""",HDD,New,"WD 3.5"" Gold Enterprise Class Internal SATA Hard Drive, 4TB","<a href=""https://www.amazon.com.au/dp/B0CVN4W5TB"">WD 3.5"" Gold Enterprise Class Internal SATA Hard Drive, 4TB</a>"
A$0.074,A$74.36,"A$1,190",16 TB,,"Internal 3.5""",HDD,New,"Synology HAT5300-16T 16 TB Hard Drive - 3.5"" Internal - SATA (SATA/600)","<a href=""https://www.amazon.com.au/dp/B09248QD55"">Synology HAT5300-16T 16 TB Hard Drive - 3.5"" Internal - SATA (SATA/600)</a>"
A$0.075,A$74.75,A$299,4 TB,,M.2,NVMe,New,"Silicon Power UD85 4TB NVMe PCIe 4.0 M.2 SSD, Up to 3600MB/s, 3D NAND M.2 2280 PCIe Gen4x4 Internal Solid State Drive for Desktop Laptop PC Computer","<a href=""https://www.amazon.com.au/dp/B0C65Q73ML"">Silicon Power UD85 4TB NVMe PCIe 4.0 M.2 SSD, Up to 3600MB/s, 3D NAND M.2 2280 PCIe Gen4x4 Internal Solid State Drive for Desktop Laptop PC Computer</a>"
A$0.075,A$74.98,A$150,2 TB,,"Internal 3.5""",HDD,New,"Seagate Skyhawk CCTV Surveillance 2TB 3.5"" Internal Hard Disk Drive HDD DVR NVR, 24/7 Video Workloads, 5900 RPM Elinz","<a href=""https://www.amazon.com.au/dp/B084RY7P83"">Seagate Skyhawk CCTV Surveillance 2TB 3.5"" Internal Hard Disk Drive HDD DVR NVR, 24/7 Video Workloads, 5900 RPM Elinz</a>"
A$0.075,A$75.00,A$150,2 TB,,Internal,SSD,New,"Fikwot FS810 2TB SSD SATA III 2.5"" 6Gb/s, Internal Solid State Drive 3D TLC NAND, Read/Write Speed up to 550/500MB/s, Compatible with Laptop & PC Desktop","<a href=""https://www.amazon.com.au/dp/B0BF9DC11W"">Fikwot FS810 2TB SSD SATA III 2.5"" 6Gb/s, Internal Solid State Drive 3D TLC NAND, Read/Write Speed up to 550/500MB/s, Compatible with Laptop & PC Desktop</a>"
A$0.075,A$75.00,A$150,2 TB,5 years,M.2,NVMe,New,"Lexar NQ710 M.2 SSD 2TB, PCIe 4.0 Gen4x4 NVMe SSD, Internal SSD 2TB Read up to 5000MB/s Read, Write up to 4000MB/s, Internal Solid State Drive for PC, Laptop, Video Editing (LNQ710X002T-RNNNG)","<a href=""https://www.amazon.com.au/dp/B0CTQXQMYZ"">Lexar NQ710 M.2 SSD 2TB, PCIe 4.0 Gen4x4 NVMe SSD, Internal SSD 2TB Read up to 5000MB/s Read, Write up to 4000MB/s, Internal Solid State Drive for PC, Laptop, Video Editing (LNQ710X002T-RNNNG)</a>"
A$0.075,A$75.08,A$75,1 TB,3 years,Internal,SSD,New,"Silicon Power Ace A55 1TB SATA SSD, Up to 500MB/s, 3D NAND with SLC Cache, 2.5 Inch SATA III 6Gb/s Internal Solid State Drive for Desktop Laptop PC Computer","<a href=""https://www.amazon.com.au/dp/B07B4G19X3"">Silicon Power Ace A55 1TB SATA SSD, Up to 500MB/s, 3D NAND with SLC Cache, 2.5 Inch SATA III 6Gb/s Internal Solid State Drive for Desktop Laptop PC Computer</a>"
A$0.075,A$75.34,A$75,1 TB,3 years,"Internal 2.5""",HDD,New,Toshiba 1TB 5400RPM 8MB Cache SATA 3.0Gb/s 2.5 inch PS3/PS4 Hard Drive - 3 Year Warranty,"<a href=""https://www.amazon.com.au/dp/B07NGKRNVF"">Toshiba 1TB 5400RPM 8MB Cache SATA 3.0Gb/s 2.5 inch PS3/PS4 Hard Drive - 3 Year Warranty</a>"
A$0.076,A$75.84,A$152,2 TB,1 year,"External 3.5""",HDD,New,Seagate STKL2000400 Firecuda 2TB Game Drive Portable HDD Black 2 TB,"<a href=""https://www.amazon.com.au/dp/B08Y1T4CR5"">Seagate STKL2000400 Firecuda 2TB Game Drive Portable HDD Black 2 TB</a>"
A$0.077,A$76.67,A$307,4 TB,5 years,"Internal 3.5""",HDD,New,"Seagate IronWolf Pro, NAS, 3.5"" HDD, 4TB, SATA 6Gb/s, 7200RPM, 256MB Cache, 5 Years or 2M Hours MTBF Warranty","<a href=""https://www.amazon.com.au/dp/B0B94MX35D"">Seagate IronWolf Pro, NAS, 3.5"" HDD, 4TB, SATA 6Gb/s, 7200RPM, 256MB Cache, 5 Years or 2M Hours MTBF Warranty</a>"
A$0.077,A$76.88,A$769,10 TB,5 years,"External 3.5""",HDD,New,"LaCie 1big Dock Thunderbolt3 External Hard Drive, 10TB","<a href=""https://www.amazon.com.au/dp/B08LPNH4GP"">LaCie 1big Dock Thunderbolt3 External Hard Drive, 10TB</a>"
A$0.077,A$77.15,A$40,512 GB,3 years,Internal,SSD,New,"Silicon Power Ace A55 512GB SATA SSD, Up to 560MB/s, 3D NAND with SLC Cache, 2.5 Inch SATA III 6Gb/s Internal Solid State Drive for Desktop Laptop PC Computer","<a href=""https://www.amazon.com.au/dp/B07997QV4Z"">Silicon Power Ace A55 512GB SATA SSD, Up to 560MB/s, 3D NAND with SLC Cache, 2.5 Inch SATA III 6Gb/s Internal Solid State Drive for Desktop Laptop PC Computer</a>"
A$0.078,A$77.95,A$78,1 TB,,M.2,NVMe,New,"Kingston - NV2 M.2 PCIe 4.0 NVMe 1TB, Solid State Drive","<a href=""https://www.amazon.com.au/dp/B0BBWH1R8H"">Kingston - NV2 M.2 PCIe 4.0 NVMe 1TB, Solid State Drive</a>"
A$0.078,A$78.00,A$156,2 TB,,M.2,NVMe,New,"Silicon Power UD85 2TB NVMe PCIe 4.0 M.2 SSD, Up to 3600MB/s, 3D NAND M.2 2280 PCIe Gen4x4 Internal Solid State Drive for Desktop Laptop PC Computer","<a href=""https://www.amazon.com.au/dp/B0BTLYTH71"">Silicon Power UD85 2TB NVMe PCIe 4.0 M.2 SSD, Up to 3600MB/s, 3D NAND M.2 2280 PCIe Gen4x4 Internal Solid State Drive for Desktop Laptop PC Computer</a>"
A$0.078,A$78.50,A$157,2 TB,2 years,"Internal 3.5""",HDD,New,Seagate Barracuda 2TB Internal Hard Drive HDD – 2.5 Inch SATA 6Gb/s 5400 RPM 128MB Cache for Computer Desktop PC – Frustration Free Packaging (ST2000LM015),"<a href=""https://www.amazon.com.au/dp/B07D99S8Z7"">Seagate Barracuda 2TB Internal Hard Drive HDD – 2.5 Inch SATA 6Gb/s 5400 RPM 128MB Cache for Computer Desktop PC – Frustration Free Packaging (ST2000LM015)</a>"
A$0.079,A$78.80,A$473,6 TB,,Internal,SAS,New,"Seagate Exos 7E10 ST6000NM020B 6 TB Hard Drive - Internal - SAS (12Gb/s SAS) - Storage System, Video Surveillance System Device Supported - 7200rpm","<a href=""https://www.amazon.com.au/dp/B09FHB8HVB"">Seagate Exos 7E10 ST6000NM020B 6 TB Hard Drive - Internal - SAS (12Gb/s SAS) - Storage System, Video Surveillance System Device Supported - 7200rpm</a>"
A$0.079,A$79.00,A$79,1 TB,,M.2,NVMe,New,"Silicon Power UD85 1TB NVMe PCIe 4.0 M.2 SSD, Up to 3600MB/s, 3D NAND M.2 2280 PCIe Gen4x4 Internal Solid State Drive for Desktop Laptop PC Computer","<a href=""https://www.amazon.com.au/dp/B0BTM263YT"">Silicon Power UD85 1TB NVMe PCIe 4.0 M.2 SSD, Up to 3600MB/s, 3D NAND M.2 2280 PCIe Gen4x4 Internal Solid State Drive for Desktop Laptop PC Computer</a>"
A$0.080,A$79.74,A$159,2 TB,2 years,"External 3.5""",HDD,New,"Seagate Game Drive for PS4/PS5, 2 TB, External HDD, USB 3.0, Officially Licensed, Blue LED, incl 2 Weeks PlayStation+ (STLV2000202)","<a href=""https://www.amazon.com.au/dp/B0CQD48RJS"">Seagate Game Drive for PS4/PS5, 2 TB, External HDD, USB 3.0, Officially Licensed, Blue LED, incl 2 Weeks PlayStation+ (STLV2000202)</a>"
A$0.080,A$80.00,A$160,2 TB,,M.2,NVMe,New,"Fikwot FN501 Pro 2TB NVMe SSD-M.2 2280 PCIe Gen3X4 Internal Hard Drive, Up to 3,500MB/s Read Write Speed, SLC Cache, 3D NAND TLC. Compatible with Laptop & PC Desktop","<a href=""https://www.amazon.com.au/dp/B0C48RGT1C"">Fikwot FN501 Pro 2TB NVMe SSD-M.2 2280 PCIe Gen3X4 Internal Hard Drive, Up to 3,500MB/s Read Write Speed, SLC Cache, 3D NAND TLC. Compatible with Laptop & PC Desktop</a>"
A$0.080,A$80.17,"A$1,443",18 TB,5 years,"Internal 3.5""",HDD,New,Synology HAT5310 18TB Internal Hard Disk Drive,"<a href=""https://www.amazon.com.au/dp/B0B5S1HPRY"">Synology HAT5310 18TB Internal Hard Disk Drive</a>"
A$0.081,A$80.85,A$81,1 TB,,"Internal 2.5""",HDD,New,WD 2016 New Blue 1TB 2.5 inches Laptop Notebook Internal SATA 6Gb/s Hard Drive 9.5mm Height 5400RPM Model WD10JPVX,"<a href=""https://www.amazon.com.au/dp/B01EMXO3DK"">WD 2016 New Blue 1TB 2.5 inches Laptop Notebook Internal SATA 6Gb/s Hard Drive 9.5mm Height 5400RPM Model WD10JPVX</a>"
A$0.081,A$81.00,A$162,2 TB,,M.2,NVMe,New,"Silicon Power 2TB UD90 NVMe 4.0 Gen4 PCIe M.2 SSD R/W up to 5,000/4,800 MB/s (SP02KGBP44UD9005)","<a href=""https://www.amazon.com.au/dp/B0B996CJ64"">Silicon Power 2TB UD90 NVMe 4.0 Gen4 PCIe M.2 SSD R/W up to 5,000/4,800 MB/s (SP02KGBP44UD9005)</a>"
A$0.081,A$81.22,A$26,64 GB x5,,microSD,Flash,New,Patriot LX Series Micro SD Flash Memory Card 64GB - 5 Pack,"<a href=""https://www.amazon.com.au/dp/B08L4Y37PC"">Patriot LX Series Micro SD Flash Memory Card 64GB - 5 Pack</a>"
A$0.082,A$81.85,A$82,1 TB,5 years,M.2,NVMe,Used,Crucial P3 1TB PCIe 3.0 NVMe M.2 2280 Form Factor Internal SSD,"<a href=""https://www.amazon.com.au/dp/B0B25LZGGW"">Crucial P3 1TB PCIe 3.0 NVMe M.2 2280 Form Factor Internal SSD</a>","<a href=""https://www.amazon.com.au/dp/B0B25LZGGW"">Crucial P3 1TB PCIe 3.0 NVMe M.2 2280 Form Factor Internal SSD</a>"
A$0.082,A$81.99,A$21,256 GB,5 years,USB,Flash,New,"LinkMore NR34 256GB USB 3.2 Flash Drive, Read Speed up to 120MB/s, Write Speed up to 60MB/s, USB 3.1/3.0 Flash Thumb Drive, Storage Memory Stick","<a href=""https://www.amazon.com.au/dp/B0BL6L2GMC"">LinkMore NR34 256GB USB 3.2 Flash Drive, Read Speed up to 120MB/s, Write Speed up to 60MB/s, USB 3.1/3.0 Flash Thumb Drive, Storage Memory Stick</a>"
A$0.082,A$82.01,A$42,256 GB x2,,microSD,Flash,New,"Patriot 256GB A1 / V30 Micro SD Card for Android Phones and Tablets, 4K Video Recording - 2 Pack Retail Units","<a href=""https://www.amazon.com.au/dp/B07Z6PL1VW"">Patriot 256GB A1 / V30 Micro SD Card for Android Phones and Tablets, 4K Video Recording - 2 Pack Retail Units</a>"
A$0.084,A$83.50,A$167,2 TB,5 years,M.2,NVMe,New,"Crucial P3 Plus 3D NAND NVMe PCIe M.2 SSD Drive, 2000 GB, Multicolor","<a href=""https://www.amazon.com.au/dp/B0B25ML2FH"">Crucial P3 Plus 3D NAND NVMe PCIe M.2 SSD Drive, 2000 GB, Multicolor</a>"
A$0.084,A$83.94,A$21,128 GB x2,,microSD,Flash,New,"Patriot 128GB A1 / V30 Micro SD Card for Android Phones and Tablets, 4K Video Recording - 2 Pack Retail Units","<a href=""https://www.amazon.com.au/dp/B07Z6QWFJ8"">Patriot 128GB A1 / V30 Micro SD Card for Android Phones and Tablets, 4K Video Recording - 2 Pack Retail Units</a>"
A$0.084,A$84.35,A$506,6 TB,5 years,"Internal 3.5""",HDD,New,"WD_BLACK 6TB Gaming Internal Hard Drive HDD - 7200 RPM, SATA 6 Gb/s, 128 MB Cache, 3.5"" - WD6004FZWX","<a href=""https://www.amazon.com.au/dp/B09NCMMSQX"">WD_BLACK 6TB Gaming Internal Hard Drive HDD - 7200 RPM, SATA 6 Gb/s, 128 MB Cache, 3.5"" - WD6004FZWX</a>"
A$0.084,A$84.36,A$169,2 TB,,"Internal 3.5""",HDD,New,Seagate 2TB IronWolf NAS SATA 6Gb/s NCQ 64MB Cache 3.5-Inch Internal Hard Drive (ST2000VN004),"<a href=""https://www.amazon.com.au/dp/B01LOOJ8T4"">Seagate 2TB IronWolf NAS SATA 6Gb/s NCQ 64MB Cache 3.5-Inch Internal Hard Drive (ST2000VN004)</a>"
A$0.085,A$84.60,A$254,3 TB,,"Internal 3.5""",HDD,New,Western Digital 3TB Red NAS Hard Disk Drive - 5400 RPM Class SATA 6 Gb/s 64MB Cache 3.5 Inch - WD30EFRX,"<a href=""https://www.amazon.com.au/dp/B008JJLW4M"">Western Digital 3TB Red NAS Hard Disk Drive - 5400 RPM Class SATA 6 Gb/s 64MB Cache 3.5 Inch - WD30EFRX</a>"
A$0.085,A$84.61,A$338,4 TB,5 years,"Internal 3.5""",HDD,New,WD 4TB Gold Enterprise-Class Hard Drive - WD4002FYYZ,"<a href=""https://www.amazon.com.au/dp/B01AV1697A"">WD 4TB Gold Enterprise-Class Hard Drive - WD4002FYYZ</a>"
A$0.085,A$84.82,A$339,4 TB,,"Internal 3.5""",HDD,New,"WD Red Pro 4TB NAS 3.5"" Internal Hard Drive - 7200 RPM Class, SATA 6 Gb/s, CMR, 256MB Cache","<a href=""https://www.amazon.com.au/dp/B08L6N8L2J"">WD Red Pro 4TB NAS 3.5"" Internal Hard Drive - 7200 RPM Class, SATA 6 Gb/s, CMR, 256MB Cache</a>"
A$0.085,A$85.00,A$340,4 TB,5 years,M.2,NVMe,New,"Silicon Power US75 4TB NVMe PCIe SSD, 3D TLC NAND with SLC Cache, Up to 7,000MB/s, M.2 2280 Internal Solid State Drive for Desktop Laptop PC Computer","<a href=""https://www.amazon.com.au/dp/B0CJ2N9485"">Silicon Power US75 4TB NVMe PCIe SSD, 3D TLC NAND with SLC Cache, Up to 7,000MB/s, M.2 2280 Internal Solid State Drive for Desktop Laptop PC Computer</a>"
A$0.085,A$85.05,A$85,1 TB,,"Internal 2.5""",HDD,New,Seagate 1TB Laptop HDD SATA 6Gb/s 128MB Cache 2.5-Inch Internal Hard Drive (ST1000LM035),"<a href=""https://www.amazon.com.au/dp/B01C4W29XC"">Seagate 1TB Laptop HDD SATA 6Gb/s 128MB Cache 2.5-Inch Internal Hard Drive (ST1000LM035)</a>"
A$0.085,A$85.20,A$682,8 TB,5 years,"Internal 3.5""",HDD,New,"WD_BLACK 8TB Gaming Internal Hard Drive HDD - 7200 RPM, SATA 6 Gb/s, 128 MB Cache, 3.5"" - WD8002FZWX","<a href=""https://www.amazon.com.au/dp/B09NCNGBDG"">WD_BLACK 8TB Gaming Internal Hard Drive HDD - 7200 RPM, SATA 6 Gb/s, 128 MB Cache, 3.5"" - WD8002FZWX</a>"
A$0.086,A$85.86,A$172,2 TB,1 year,"External 3.5""",HDD,New,Seagate 2TB Expansion Portable HDD,"<a href=""https://www.amazon.com.au/dp/B08ZJG6TVT"">Seagate 2TB Expansion Portable HDD</a>"
A$0.086,A$86.00,A$172,2 TB,3 years,"Internal 2.5""",HDD,New,"LaCie Rugged Portable 2.5"" 2TB USB-C, 2YR","<a href=""https://www.amazon.com.au/dp/B01N7QFZLQ"">LaCie Rugged Portable 2.5"" 2TB USB-C, 2YR</a>"
A$0.086,A$86.22,A$86,1 TB,2 years,"Internal 2.5""",HDD,New,"Seagate 1TB 2.5 inch HDD - 5400rpm - for PS3, PS4, Laptops, CCTV, Gaming Desktop PCs, iMacs and Macbooks - 1000GB Hard Drive - 2 Years Warranty","<a href=""https://www.amazon.com.au/dp/B076ZSX9TD"">Seagate 1TB 2.5 inch HDD - 5400rpm - for PS3, PS4, Laptops, CCTV, Gaming Desktop PCs, iMacs and Macbooks - 1000GB Hard Drive - 2 Years Warranty</a>"
A$0.087,A$86.95,A$87,1 TB,,"Internal 2.5""",HDD,New,Seagate Momentus 1 TB 2.5-inch SATA III 5400 RPM 8MB Cache Hard Drive Bare (ST1000LM024),"<a href=""https://www.amazon.com.au/dp/B007NVGWV0"">Seagate Momentus 1 TB 2.5-inch SATA III 5400 RPM 8MB Cache Hard Drive Bare (ST1000LM024)</a>"
A$0.087,A$87.24,A$698,8 TB,,External,SSD,New,"SAMSUNG T5 EVO Portable SSD 8TB, USB 3.2 Gen 1 External Solid State Drive, Seq. Read Speeds Up to 460MB/s for Gaming and Content Creation, MU-PH8T0S/AM, Black","<a href=""https://www.amazon.com.au/dp/B0CMDGGJTZ"">SAMSUNG T5 EVO Portable SSD 8TB, USB 3.2 Gen 1 External Solid State Drive, Seq. Read Speeds Up to 460MB/s for Gaming and Content Creation, MU-PH8T0S/AM, Black</a>"
A$0.088,A$87.70,"A$1,403",8 TB x2,,"External 3.5""",HDD,New,"SanDisk Professional 16TB G-RAID Mirror - External HDD, RAID with Redundancy, Thunderbolt 3, USB (10Gbps), 7200RPM Ultrastar Hard Drive, Up to 250MB/s Read in RAID 1 - SDPHH2H-016T-NBAAD","<a href=""https://www.amazon.com.au/dp/B0CH219TF2"">SanDisk Professional 16TB G-RAID Mirror - External HDD, RAID with Redundancy, Thunderbolt 3, USB (10Gbps), 7200RPM Ultrastar Hard Drive, Up to 250MB/s Read in RAID 1 - SDPHH2H-016T-NBAAD</a>"
A$0.088,A$87.94,A$176,2 TB,,M.2,NVMe,New,"Western Digital 2TB WD Blue SN580 NVMe Internal Solid State Drive SSD - Gen4 x4 PCIe 16Gb/s, M.2 2280, Up to 4,150 MB/s - WDS200T3B0E","<a href=""https://www.amazon.com.au/dp/B0C8WPRM9T"">Western Digital 2TB WD Blue SN580 NVMe Internal Solid State Drive SSD - Gen4 x4 PCIe 16Gb/s, M.2 2280, Up to 4,150 MB/s - WDS200T3B0E</a>"
A$0.088,A$87.99,A$88,1 TB,3 years,Internal,SSD,New,"fanxiang S101 1TB SSD SATA III 6Gb/s 2.5"" Internal Solid State Drive, Read Speed up to 550MB/sec, Compatible with Laptop and PC Desktops(Black)","<a href=""https://www.amazon.com.au/dp/B09XDJ673F"">fanxiang S101 1TB SSD SATA III 6Gb/s 2.5"" Internal Solid State Drive, Read Speed up to 550MB/sec, Compatible with Laptop and PC Desktops(Black)</a>"
A$0.088,A$88.00,A$176,2 TB,5 years,M.2,NVMe,New,"Silicon Power US75 2TB NVMe PCIe SSD, 3D TLC NAND with SLC Cache, Up to 7,000MB/s, M.2 2280 Internal Solid State Drive for Desktop Laptop PC Computer","<a href=""https://www.amazon.com.au/dp/B0CCD9LBPH"">Silicon Power US75 2TB NVMe PCIe SSD, 3D TLC NAND with SLC Cache, Up to 7,000MB/s, M.2 2280 Internal Solid State Drive for Desktop Laptop PC Computer</a>"
A$0.089,A$88.61,A$354,4 TB,,"Internal 3.5""",HDD,New,"Synology HAT5300-4T 4TB 3.5"" SATA 7200rpm Enterprise Grade HDD (MTTF 2 Million Hours) / Synoloyg NAS Exclusive","<a href=""https://www.amazon.com.au/dp/B0B46LLN89"">Synology HAT5300-4T 4TB 3.5"" SATA 7200rpm Enterprise Grade HDD (MTTF 2 Million Hours) / Synoloyg NAS Exclusive</a>"
A$0.089,A$89.00,A$89,1 TB,,"Internal 3.5""",HDD,New,WESTERN DIGITAL 3.5-inch internal HDD 1TB SATA6.0Gb / s 7200rpm 64MB WD10EZEX,"<a href=""https://www.amazon.com.au/dp/B008MGX6U0"">WESTERN DIGITAL 3.5-inch internal HDD 1TB SATA6.0Gb / s 7200rpm 64MB WD10EZEX</a>"
A$0.089,A$89.00,A$89,1 TB,5 years,M.2,NVMe,New,Crucial P3 1TB PCIe 3.0 NVMe M.2 2280 Form Factor Internal SSD,"<a href=""https://www.amazon.com.au/dp/B0B25LZGGW"">Crucial P3 1TB PCIe 3.0 NVMe M.2 2280 Form Factor Internal SSD</a>","<a href=""https://www.amazon.com.au/dp/B0B25LZGGW"">Crucial P3 1TB PCIe 3.0 NVMe M.2 2280 Form Factor Internal SSD</a>"
A$0.090,A$89.84,A$46,512 GB,,M.2,SATA,New,"Silicon Power A55 512GB M.2 2280 SATA III SSD, Up to 560MB/s, 3D NAND with SLC Cache, Internal Solid State Drive for Desktop Laptop Computer","<a href=""https://www.amazon.com.au/dp/B078ZLZLVM"">Silicon Power A55 512GB M.2 2280 SATA III SSD, Up to 560MB/s, 3D NAND with SLC Cache, Internal Solid State Drive for Desktop Laptop Computer</a>"
A$0.090,A$89.96,A$180,2 TB,5 years,"Internal 3.5""",HDD,New,Western Digital 2TB Red Pro NAS Hard Drive - WD2002FFSX,"<a href=""https://www.amazon.com.au/dp/B01FYXPGT2"">Western Digital 2TB Red Pro NAS Hard Drive - WD2002FFSX</a>"
A$0.090,A$89.99,A$90,1 TB,3 years,Internal,SSD,New,"ORICO NAND SSD Solid State Drive- 2.5 Inch - SATA III - 6Gbps-Read Speed up to 500MB/s, 1TB Internal Solid State Drive for Desktop Laptop -Y20(1TB)","<a href=""https://www.amazon.com.au/dp/B0CG1S9XDD"">ORICO NAND SSD Solid State Drive- 2.5 Inch - SATA III - 6Gbps-Read Speed up to 500MB/s, 1TB Internal Solid State Drive for Desktop Laptop -Y20(1TB)</a>"
A$0.090,A$90.16,A$361,4 TB,,"Internal 3.5""",HDD,New,"Western Digital 4TB WD Gold Enterprise Class Internal Hard Drive - 7200 RPM Class, SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD4003FRYZ","<a href=""https://www.amazon.com.au/dp/B07XDD6GD3"">Western Digital 4TB WD Gold Enterprise Class Internal Hard Drive - 7200 RPM Class, SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD4003FRYZ</a>"
A$0.092,A$91.55,"A$1,465",8 TB x2,,"External 3.5""",HDD,New,"SanDisk Professional 16TB G-RAID Project 2 - External Hard Drive HDD, Thunderbolt 3, USB (10Gbps), 7200RPM Ultrastar Hard Drive, Up to 480MB/s Read - SDPHK2H-016T-NBAAD","<a href=""https://www.amazon.com.au/dp/B0DMBNTJF2"">SanDisk Professional 16TB G-RAID Project 2 - External Hard Drive HDD, Thunderbolt 3, USB (10Gbps), 7200RPM Ultrastar Hard Drive, Up to 480MB/s Read - SDPHK2H-016T-NBAAD</a>"
A$0.092,A$91.64,A$46,500 GB,,"Internal 2.5""",HDD,New,"Toshiba MQ01ABF050 500 GB 2.5"" Internal Bare/OEM Hard Drive","<a href=""https://www.amazon.com.au/dp/B00F60QH5G"">Toshiba MQ01ABF050 500 GB 2.5"" Internal Bare/OEM Hard Drive</a>"
A$0.092,A$92.06,"A$1,473",16 TB,,Internal,SAS,New,"Synology Enterprise 3.5"" SAS HDD HAS5300 16TB (SAS)","<a href=""https://www.amazon.com.au/dp/B09NYGQ5DL"">Synology Enterprise 3.5"" SAS HDD HAS5300 16TB (SAS)</a>"
A$0.092,A$92.06,"A$1,473",16 TB,,Internal,SAS,New,16TB Synology HAS5300-16T SAS 3.5-inch 7200rpm 256MB Cache Internal Hard Drive,"<a href=""https://www.amazon.com.au/dp/B098BJ1GSR"">16TB Synology HAS5300-16T SAS 3.5-inch 7200rpm 256MB Cache Internal Hard Drive</a>"
A$0.092,A$92.50,A$185,2 TB,,M.2,NVMe,New,"Crucial P3 Plus SSD 2TB M.2 PCIe Gen4 NVMe Internal SSD, 5,000 MB/s Read, 4,200 MB/s Write, Compatible with Laptop and Desktop, SSD Hard Drive - CT2000P3PSSD801","<a href=""https://www.amazon.com.au/dp/B0BYW8FLKN"">Crucial P3 Plus SSD 2TB M.2 PCIe Gen4 NVMe Internal SSD, 5,000 MB/s Read, 4,200 MB/s Write, Compatible with Laptop and Desktop, SSD Hard Drive - CT2000P3PSSD801</a>"
A$0.093,A$93.49,A$93,1 TB,5 years,M.2,SATA,New,Viper VP4000 Mini 1TB M.2 2230 PCIe Gen4 x4 SSD - Solid State Drive - VP4000M1TBM23,"<a href=""https://www.amazon.com.au/dp/B0CNNGX7FW"">Viper VP4000 Mini 1TB M.2 2230 PCIe Gen4 x4 SSD - Solid State Drive - VP4000M1TBM23</a>"
A$0.094,A$93.66,A$94,1 TB,2 years,"Internal 3.5""",HDD,New,"Seagate Barracuda 1 TB Internal Hard Drive HDD, 3.5 Inch, 7200 U/Min, 64 MB Cache, SATA 6 Gb/s, Modellnr.: ST1000DMZ14","<a href=""https://www.amazon.com.au/dp/B0BYT7BD4Y"">Seagate Barracuda 1 TB Internal Hard Drive HDD, 3.5 Inch, 7200 U/Min, 64 MB Cache, SATA 6 Gb/s, Modellnr.: ST1000DMZ14</a>"
A$0.094,A$94.00,A$94,1 TB,,Internal,SSD,New,"Crucial BX500 1TB 2.5 inch SSD, CT1000BX500SSD1, Black","<a href=""https://www.amazon.com.au/dp/B07YD579WM"">Crucial BX500 1TB 2.5 inch SSD, CT1000BX500SSD1, Black</a>"
A$0.094,A$94.22,"A$1,507",8 TB x2,5 years,"External 3.5""",HDD,New,"LaCie 2 Big Dock 16TB Thunderbolt3 Raid External Hard Drive, Black","<a href=""https://www.amazon.com.au/dp/B09BD6W4BY"">LaCie 2 Big Dock 16TB Thunderbolt3 Raid External Hard Drive, Black</a>"
