Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
"€0,060","€60,40",€242,4 TB,,External,SSD,New,"Samsung SSD Externe T5 EVO Portable, 4 To, Vitesses de lecture/écriture Jusqu'à 460 Mo/s, USB 3.2 Gen1, Compatible MacOs, PC, appareils Android, consoles de jeux, Noir, MU-PH4T0S/EU","<a href=""https://www.amazon.fr/dp/B0CKL94GKB"">Samsung SSD Externe T5 EVO Portable, 4 To, Vitesses de lecture/écriture Jusqu'à 460 Mo/s, USB 3.2 Gen1, Compatible MacOs, PC, appareils Android, consoles de jeux, Noir, MU-PH4T0S/EU</a>","<a href=""https://www.amazon.fr/dp/B0CKL94GKB"">Samsung SSD Externe T5 EVO Portable, 4 To, Vitesses de lecture/écriture Jusqu'à 460 Mo/s, USB 3.2 Gen1, Compatible MacOs, PC, appareils Android, consoles de jeux, Noir, MU-PH4T0S/EU</a>"
"€0,061","€60,89",€61,1 TB,,"External 3.5""",HDD,Used,"WD 1 To Elements disque dur portable externe, USB 3.0, Plug-and- play, formaté pour Windows, Noir","<a href=""https://www.amazon.fr/dp/B06VVS7S94"">WD 1 To Elements disque dur portable externe, USB 3.0, Plug-and- play, formaté pour Windows, Noir</a>","<a href=""https://www.amazon.fr/dp/B06VVS7S94"">WD 1 To Elements disque dur portable externe, USB 3.0, Plug-and- play, formaté pour Windows, Noir</a>"
"€0,061","€61,20",€122,2 TB,,"External 2.5""",HDD,New,"LaCie Rugged Mini, 2To, Portable 2.5"", Disque Dur Externe pour PC et Mac, Résistant aux Chocs, Chutes et à la Pression, avec USB-C sans câble USB-A, services Rescue valables 2 ans (LAC9000298)","<a href=""https://www.amazon.fr/dp/B00IRV005E"">LaCie Rugged Mini, 2To, Portable 2.5"", Disque Dur Externe pour PC et Mac, Résistant aux Chocs, Chutes et à la Pression, avec USB-C sans câble USB-A, services Rescue valables 2 ans (LAC9000298)</a>","<a href=""https://www.amazon.fr/dp/B00IRV005E"">LaCie Rugged Mini, 2To, Portable 2.5"", Disque Dur Externe pour PC et Mac, Résistant aux Chocs, Chutes et à la Pression, avec USB-C sans câble USB-A, services Rescue valables 2 ans (LAC9000298)</a>"
"€0,061","€61,50",€123,2 TB,,"External 3.5""",HDD,New,"LaCie Rugged USB-C 2To, Disque Dur Externe Portable HDD, Résistant aux chutes, chocs, la poussière, la pluie, pour Mac & PC, avec USB-C sans câble USB-A, services Rescue valables 3 ans (STFR2000800)","<a href=""https://www.amazon.fr/dp/B01N99Q637"">LaCie Rugged USB-C 2To, Disque Dur Externe Portable HDD, Résistant aux chutes, chocs, la poussière, la pluie, pour Mac & PC, avec USB-C sans câble USB-A, services Rescue valables 3 ans (STFR2000800)</a>"
"€0,062","€61,74",€62,1 TB,,Internal,SSD,Used,"Crucial BX500 SATA SSD 1To, SSD 2.5"" Interne, jusqu'à 540Mo/s, Compatible avec Ordinateur Portable et de Bureau (PC), 3D NAND, Accélération dynamique de l'écriture, Disque Dur SSD - CT1000BX500SSD101","<a href=""https://www.amazon.fr/dp/B0CCN9NHTC"">Crucial BX500 SATA SSD 1To, SSD 2.5"" Interne, jusqu'à 540Mo/s, Compatible avec Ordinateur Portable et de Bureau (PC), 3D NAND, Accélération dynamique de l'écriture, Disque Dur SSD - CT1000BX500SSD101</a>","<a href=""https://www.amazon.fr/dp/B0CCN9NHTC"">Crucial BX500 SATA SSD 1To, SSD 2.5"" Interne, jusqu'à 540Mo/s, Compatible avec Ordinateur Portable et de Bureau (PC), 3D NAND, Accélération dynamique de l'écriture, Disque Dur SSD - CT1000BX500SSD101</a>"
"€0,062","€61,98",€62,1 TB,,M.2,NVMe,New,fanxiang SSD 1To - Disque Dur M.2 NVMe PCIe 3X4 - Disque SSD Interne jusqu'à 3500Mo/s - Haute Performance - Disque Dur Interne SSD pour Les Gamers et Professionnels - S501Q,"<a href=""https://www.amazon.fr/dp/B0CPHRLXVD"">fanxiang SSD 1To - Disque Dur M.2 NVMe PCIe 3X4 - Disque SSD Interne jusqu'à 3500Mo/s - Haute Performance - Disque Dur Interne SSD pour Les Gamers et Professionnels - S501Q</a>"
"€0,062","€61,99",€62,1 TB,,"External 3.5""",HDD,New,"Seagate Portable Amazon Special Edition, 1 To, USB 3,0 Portable Disque dur externe pour Mac, PC, Services Rescue valables 2 ans (STGX1000400)","<a href=""https://www.amazon.fr/dp/B07CRG7BBH"">Seagate Portable Amazon Special Edition, 1 To, USB 3,0 Portable Disque dur externe pour Mac, PC, Services Rescue valables 2 ans (STGX1000400)</a>","<a href=""https://www.amazon.fr/dp/B07CRG7BBH"">Seagate Portable Amazon Special Edition, 1 To, USB 3,0 Portable Disque dur externe pour Mac, PC, Services Rescue valables 2 ans (STGX1000400)</a>"
"€0,062","€62,00",€31,500 GB,,Internal,SSD,New,"Crucial BX500 3D NAND SATA 2.5-inch SSD Drive, 500 GB Black","<a href=""https://www.amazon.fr/dp/B0B9BL9T4H"">Crucial BX500 3D NAND SATA 2.5-inch SSD Drive, 500 GB Black</a>","<a href=""https://www.amazon.fr/dp/B0B9BL9T4H"">Crucial BX500 3D NAND SATA 2.5-inch SSD Drive, 500 GB Black</a>"
"€0,062","€62,03",€248,4 TB,,M.2,NVMe,Used,"Crucial P3 Plus SSD 4To PCIe Gen4 NVMe M.2 SSD Interne, Jusqu’à 4.800 Mo/s, Compatible avec Ordinateur Portable et de Bureau, Disque Dur SSD - CT4000P3PSSD801","<a href=""https://www.amazon.fr/dp/B0CCNCW5QX"">Crucial P3 Plus SSD 4To PCIe Gen4 NVMe M.2 SSD Interne, Jusqu’à 4.800 Mo/s, Compatible avec Ordinateur Portable et de Bureau, Disque Dur SSD - CT4000P3PSSD801</a>","<a href=""https://www.amazon.fr/dp/B0CCNCW5QX"">Crucial P3 Plus SSD 4To PCIe Gen4 NVMe M.2 SSD Interne, Jusqu’à 4.800 Mo/s, Compatible avec Ordinateur Portable et de Bureau, Disque Dur SSD - CT4000P3PSSD801</a>"
"€0,062","€62,11",€32,512 GB,5 years,USB,Flash,New,Kingston DataTraveler SE9 Gen 3 - 512GB 220MB/s- Métal - Clé USB 3.2 Gen 1 - Dorée,"<a href=""https://www.amazon.fr/dp/B0CT8YVWRK"">Kingston DataTraveler SE9 Gen 3 - 512GB 220MB/s- Métal - Clé USB 3.2 Gen 1 - Dorée</a>","<a href=""https://www.amazon.fr/dp/B0CT8YVWRK"">Kingston DataTraveler SE9 Gen 3 - 512GB 220MB/s- Métal - Clé USB 3.2 Gen 1 - Dorée</a>"
"€0,062","€62,30",€62,1 TB,,"External 3.5""",HDD,New,"Toshiba 1TB Canvio Basics Portable External Hard Drive,USB 3.0 Gen 1, Black (HDTB410EK3AA)","<a href=""https://www.amazon.fr/dp/B07997KKSK"">Toshiba 1TB Canvio Basics Portable External Hard Drive,USB 3.0 Gen 1, Black (HDTB410EK3AA)</a>"
"€0,062","€62,35",€125,2 TB,3 years,M.2,NVMe,Used,"SanDisk 2To Portable SSD, Disque SSD externe, des vitesses allant jusqu'à 800 Mo/s, USB 3.2 Gen 2, Disque SSD NVMe externe, robust SSD, crochet en caoutchouc robuste, updated firmware, Gris","<a href=""https://www.amazon.fr/dp/B0C5JNWF58"">SanDisk 2To Portable SSD, Disque SSD externe, des vitesses allant jusqu'à 800 Mo/s, USB 3.2 Gen 2, Disque SSD NVMe externe, robust SSD, crochet en caoutchouc robuste, updated firmware, Gris</a>","<a href=""https://www.amazon.fr/dp/B0C5JNWF58"">SanDisk 2To Portable SSD, Disque SSD externe, des vitesses allant jusqu'à 800 Mo/s, USB 3.2 Gen 2, Disque SSD NVMe externe, robust SSD, crochet en caoutchouc robuste, updated firmware, Gris</a>"
"€0,062","€62,38",€499,8 TB,,External,SSD,New,"Samsung SSD Externe T5 EVO Portable, 8 To, Vitesses de lecture/écriture Jusqu'à 460 Mo/s, USB 3.2 Gen1, Compatible MacOs, PC, appareils Android, consoles de jeux, Noir, MU-PH8T0S/EU","<a href=""https://www.amazon.fr/dp/B0CKLBSCRZ"">Samsung SSD Externe T5 EVO Portable, 8 To, Vitesses de lecture/écriture Jusqu'à 460 Mo/s, USB 3.2 Gen1, Compatible MacOs, PC, appareils Android, consoles de jeux, Noir, MU-PH8T0S/EU</a>","<a href=""https://www.amazon.fr/dp/B0CKLBSCRZ"">Samsung SSD Externe T5 EVO Portable, 8 To, Vitesses de lecture/écriture Jusqu'à 460 Mo/s, USB 3.2 Gen1, Compatible MacOs, PC, appareils Android, consoles de jeux, Noir, MU-PH8T0S/EU</a>"
"€0,062","€62,46",€15,240 GB,,Internal,SSD,New,"MSI SPATIUM S270 SATA 2.5"" 240GB - Disque SSD Interne 240 Go, SATA III 6 GB/s, 2,5"", Lecture 500 MB/s & Écriture 400 MB/s, 3D NAND, Sécurité des Données Intégrée, Center, 110 TBW, Garantie 5 Ans","<a href=""https://www.amazon.fr/dp/B0BGQ8FB3G"">MSI SPATIUM S270 SATA 2.5"" 240GB - Disque SSD Interne 240 Go, SATA III 6 GB/s, 2,5"", Lecture 500 MB/s & Écriture 400 MB/s, 3D NAND, Sécurité des Données Intégrée, Center, 110 TBW, Garantie 5 Ans</a>","<a href=""https://www.amazon.fr/dp/B0BGQ8FB3G"">MSI SPATIUM S270 SATA 2.5"" 240GB - Disque SSD Interne 240 Go, SATA III 6 GB/s, 2,5"", Lecture 500 MB/s & Écriture 400 MB/s, 3D NAND, Sécurité des Données Intégrée, Center, 110 TBW, Garantie 5 Ans</a>"
"€0,062","€62,48",€32,512 GB,3 years,microSD,Flash,New,Patriot Memory Carte Mémoire MicroSDXC EP Series A1 V30 512 Go jusqu'á 90Mo/Sec PEF512GEP31MCX,"<a href=""https://www.amazon.fr/dp/B07S98ZVLZ"">Patriot Memory Carte Mémoire MicroSDXC EP Series A1 V30 512 Go jusqu'á 90Mo/Sec PEF512GEP31MCX</a>"
"€0,062","€62,50",€125,2 TB,,Internal,SSD,New,"Crucial BX500 SATA SSD 2To, SSD 2.5"" Interne, jusqu'à 540Mo/s, Compatible avec Ordinateur Portable et de Bureau (PC), 3D NAND, Accélération dynamique de l'écriture, Disque Dur SSD - CT2000BX500SSD101","<a href=""https://www.amazon.fr/dp/B0CCN9QWKT"">Crucial BX500 SATA SSD 2To, SSD 2.5"" Interne, jusqu'à 540Mo/s, Compatible avec Ordinateur Portable et de Bureau (PC), 3D NAND, Accélération dynamique de l'écriture, Disque Dur SSD - CT2000BX500SSD101</a>","<a href=""https://www.amazon.fr/dp/B0CCN9QWKT"">Crucial BX500 SATA SSD 2To, SSD 2.5"" Interne, jusqu'à 540Mo/s, Compatible avec Ordinateur Portable et de Bureau (PC), 3D NAND, Accélération dynamique de l'écriture, Disque Dur SSD - CT2000BX500SSD101</a>"
"€0,062","€62,50",€125,2 TB,,M.2,NVMe,New,"Crucial P3 Plus SSD 2To PCIe Gen4 NVMe M.2 SSD Interne, Jusqu’à 5.000 Mo/s, Compatible avec Ordinateur Portable et de Bureau, Disque Dur SSD - CT2000P3PSSD801","<a href=""https://www.amazon.fr/dp/B0BYW8FLKN"">Crucial P3 Plus SSD 2To PCIe Gen4 NVMe M.2 SSD Interne, Jusqu’à 5.000 Mo/s, Compatible avec Ordinateur Portable et de Bureau, Disque Dur SSD - CT2000P3PSSD801</a>","<a href=""https://www.amazon.fr/dp/B0BYW8FLKN"">Crucial P3 Plus SSD 2To PCIe Gen4 NVMe M.2 SSD Interne, Jusqu’à 5.000 Mo/s, Compatible avec Ordinateur Portable et de Bureau, Disque Dur SSD - CT2000P3PSSD801</a>"
"€0,062","€62,50",€250,4 TB,3 years,Internal,SSD,New,"Crucial BX500 SATA SSD 4To, SSD 2.5"" Interne, jusqu'à 540MB/s, Compatible avec Ordinateur Portable et de Bureau (PC), 3D NAND, Disque Dur SSD - CT4000BX500SSD101","<a href=""https://www.amazon.fr/dp/B0CY37V52M"">Crucial BX500 SATA SSD 4To, SSD 2.5"" Interne, jusqu'à 540MB/s, Compatible avec Ordinateur Portable et de Bureau (PC), 3D NAND, Disque Dur SSD - CT4000BX500SSD101</a>"
"€0,063","€62,81",€63,1 TB,,"Internal 2.5""",HDD,New,"Verbatim 53023 1To Store n Go USB 3.0 2.5"" HDD Ext - Noir","<a href=""https://www.amazon.fr/dp/B005YW44MY"">Verbatim 53023 1To Store n Go USB 3.0 2.5"" HDD Ext - Noir</a>"
"€0,063","€62,91",€63,1 TB,2 years,"External 2.5""",HDD,New,"Seagate Expansion, 1 TB, External Hard Drive HDD, 2.5 Inch, USB 3.0, PC & Notebook, 2 Years Rescue Services (STKM1000400)","<a href=""https://www.amazon.fr/dp/B08ZJDWTJ1"">Seagate Expansion, 1 TB, External Hard Drive HDD, 2.5 Inch, USB 3.0, PC & Notebook, 2 Years Rescue Services (STKM1000400)</a>"
"€0,063","€63,36",€63,1 TB,,"External 3.5""",HDD,New,"Toshiba Canvio Ready de 1 To - Disque dur externe portable de 2,5 pouces avec USB 3.2 Gen 1 haut débit, compatible avec Microsoft Windows 8.1, 10, 11 et macOS, noir (HDTB410EK3AA)","<a href=""https://www.amazon.fr/dp/B08KNTFQX1"">Toshiba Canvio Ready de 1 To - Disque dur externe portable de 2,5 pouces avec USB 3.2 Gen 1 haut débit, compatible avec Microsoft Windows 8.1, 10, 11 et macOS, noir (HDTB410EK3AA)</a>"
"€0,063","€63,46",€127,2 TB,,External,SSD,New,Kingston XS1000 2TB SSD Externe USB 3.2 Gen 2 Disque SSD externe portable Rouge-SXS1000R/2000G,"<a href=""https://www.amazon.fr/dp/B0D9HL9WKZ"">Kingston XS1000 2TB SSD Externe USB 3.2 Gen 2 Disque SSD externe portable Rouge-SXS1000R/2000G</a>"
"€0,064","€63,84",€128,2 TB,,External,SSD,Used,"Crucial X9 2To Disque SSD Externe Portable, Jusqu’à 1050Mo/s, Compatible avec PC, Mac, PlayStation et Xbox, USB-C 3.2 - CT2000X9SSD902","<a href=""https://www.amazon.fr/dp/B0CGW18S6Y"">Crucial X9 2To Disque SSD Externe Portable, Jusqu’à 1050Mo/s, Compatible avec PC, Mac, PlayStation et Xbox, USB-C 3.2 - CT2000X9SSD902</a>","<a href=""https://www.amazon.fr/dp/B0CGW18S6Y"">Crucial X9 2To Disque SSD Externe Portable, Jusqu’à 1050Mo/s, Compatible avec PC, Mac, PlayStation et Xbox, USB-C 3.2 - CT2000X9SSD902</a>"
"€0,064","€63,92",€64,1 TB,,M.2,NVMe,Used,"MSI SPATIUM M450 PCIe 4.0 NVMe M.2 1TB - Disque SSD Interne 1 to, PCIe 4.0 NVMe M.2, Lecture 3600 MB/s & Écriture 3000 MB/s, 3D NAND, Sécurité des Données Intégrée, Center, 600 TBW, Garantie 5 Ans","<a href=""https://www.amazon.fr/dp/B09YLJTKWB"">MSI SPATIUM M450 PCIe 4.0 NVMe M.2 1TB - Disque SSD Interne 1 to, PCIe 4.0 NVMe M.2, Lecture 3600 MB/s & Écriture 3000 MB/s, 3D NAND, Sécurité des Données Intégrée, Center, 600 TBW, Garantie 5 Ans</a>","<a href=""https://www.amazon.fr/dp/B09YLJTKWB"">MSI SPATIUM M450 PCIe 4.0 NVMe M.2 1TB - Disque SSD Interne 1 to, PCIe 4.0 NVMe M.2, Lecture 3600 MB/s & Écriture 3000 MB/s, 3D NAND, Sécurité des Données Intégrée, Center, 600 TBW, Garantie 5 Ans</a>"
"€0,064","€63,96",€16,250 GB,,Internal,SSD,New,"PNY CS900 SSD Interne SATA III, 2.5 Pouces, 250Go, Vitesse de Lecture jusqu'à 535MB/s","<a href=""https://www.amazon.fr/dp/B07XZLW68F"">PNY CS900 SSD Interne SATA III, 2.5 Pouces, 250Go, Vitesse de Lecture jusqu'à 535MB/s</a>","<a href=""https://www.amazon.fr/dp/B07XZLW68F"">PNY CS900 SSD Interne SATA III, 2.5 Pouces, 250Go, Vitesse de Lecture jusqu'à 535MB/s</a>"
"€0,064","€63,99",€64,1 TB,,"Internal 3.5""",HDD,New,"Seagate BarraCuda, 1 To, disque dur interne, 2,5 pouces, SATA 6 Gbit/s, 5 400 tr/min, 128 Mo de cache, pour PC et ordinateur portable, FFP (ST1000LM048)","<a href=""https://www.amazon.fr/dp/B07H28QRKN"">Seagate BarraCuda, 1 To, disque dur interne, 2,5 pouces, SATA 6 Gbit/s, 5 400 tr/min, 128 Mo de cache, pour PC et ordinateur portable, FFP (ST1000LM048)</a>","<a href=""https://www.amazon.fr/dp/B07H28QRKN"">Seagate BarraCuda, 1 To, disque dur interne, 2,5 pouces, SATA 6 Gbit/s, 5 400 tr/min, 128 Mo de cache, pour PC et ordinateur portable, FFP (ST1000LM048)</a>"
"€0,064","€64,01",€64,1 TB,,M.2,NVMe,Used,Crucial P3 1To M.2 PCIe Gen3 NVMe SSD interne - Jusqu’à 3500Mo/s - CT1000P3SSD801 (Édition Acronis),"<a href=""https://www.amazon.fr/dp/B0C2WGL8DQ"">Crucial P3 1To M.2 PCIe Gen3 NVMe SSD interne - Jusqu’à 3500Mo/s - CT1000P3SSD801 (Édition Acronis)</a>","<a href=""https://www.amazon.fr/dp/B0C2WGL8DQ"">Crucial P3 1To M.2 PCIe Gen3 NVMe SSD interne - Jusqu’à 3500Mo/s - CT1000P3SSD801 (Édition Acronis)</a>"
"€0,064","€64,25",€64,1 TB,2 years,"Internal 2.5""",HDD,New,"WD Blue 1To Disque dur Interne 2.5"" pour PC portable, 5400 RPM Class, SATA 6 GB/s, 128MB Cache, Garantie 2 ans","<a href=""https://www.amazon.fr/dp/B083FCH963"">WD Blue 1To Disque dur Interne 2.5"" pour PC portable, 5400 RPM Class, SATA 6 GB/s, 128MB Cache, Garantie 2 ans</a>","<a href=""https://www.amazon.fr/dp/B083FCH963"">WD Blue 1To Disque dur Interne 2.5"" pour PC portable, 5400 RPM Class, SATA 6 GB/s, 128MB Cache, Garantie 2 ans</a>"
"€0,064","€64,41",€16,256 GB,,USB,Flash,Used,"Emtec Clé USB 3.0 (3.2) Click Easy B110, Mémoire Flash Drive De 256 Go, Stockage Externe, Lecture 20Mb/S, Écriture 10Mb/S, Click Easy - 21 X 57 X 12 Mm, Rouge ECMMD256GB113","<a href=""https://www.amazon.fr/dp/B08R5LX46P"">Emtec Clé USB 3.0 (3.2) Click Easy B110, Mémoire Flash Drive De 256 Go, Stockage Externe, Lecture 20Mb/S, Écriture 10Mb/S, Click Easy - 21 X 57 X 12 Mm, Rouge ECMMD256GB113</a>","<a href=""https://www.amazon.fr/dp/B08R5LX46P"">Emtec Clé USB 3.0 (3.2) Click Easy B110, Mémoire Flash Drive De 256 Go, Stockage Externe, Lecture 20Mb/S, Écriture 10Mb/S, Click Easy - 21 X 57 X 12 Mm, Rouge ECMMD256GB113</a>"
"€0,064","€64,43",€33,512 GB,,Internal,SSD,New,"Fikwot FX815 Disque Dur Interne SSD SATA 512go 3D NAND 2,5"" SATA III 6 Go/S, 160 TBW (téraoctets écrits) Jusqu'à 560 mo/s pour Ordinateur Portable et Ordinateur de Bureau, SSD 2,5 512go","<a href=""https://www.amazon.fr/dp/B0CX91BJWG"">Fikwot FX815 Disque Dur Interne SSD SATA 512go 3D NAND 2,5"" SATA III 6 Go/S, 160 TBW (téraoctets écrits) Jusqu'à 560 mo/s pour Ordinateur Portable et Ordinateur de Bureau, SSD 2,5 512go</a>"
"€0,064","€64,43",€33,512 GB,,Internal,SSD,New,"fanxiang 512Go SSD SATA III 6Go/s, SSD 2.5"" 560Mo/s en Lecture, 3D NAND QLC Disque SSD Interne Compatible avec Ordinateurs Portables et Ordinateurs de Bureau(S101Q)","<a href=""https://www.amazon.fr/dp/B0CM63ZP2Y"">fanxiang 512Go SSD SATA III 6Go/s, SSD 2.5"" 560Mo/s en Lecture, 3D NAND QLC Disque SSD Interne Compatible avec Ordinateurs Portables et Ordinateurs de Bureau(S101Q)</a>"
"€0,064","€64,49",€64,1 TB,3 years,"External 3.5""",HDD,Used,"WD 1To My Passport Disque Dur Externe Portable, Parfait pour sauvegarde et stockage, sauvegarde et protection par mot de passe, compatibilité avec PC, Xbox et PS4,","<a href=""https://www.amazon.fr/dp/B07VTWX8MN"">WD 1To My Passport Disque Dur Externe Portable, Parfait pour sauvegarde et stockage, sauvegarde et protection par mot de passe, compatibilité avec PC, Xbox et PS4,</a>","<a href=""https://www.amazon.fr/dp/B07VTWX8MN"">WD 1To My Passport Disque Dur Externe Portable, Parfait pour sauvegarde et stockage, sauvegarde et protection par mot de passe, compatibilité avec PC, Xbox et PS4,</a>"
"€0,065","€64,50",€129,2 TB,3 years,M.2,NVMe,New,"SanDisk 2To Portable SSD, Disque SSD externe, des vitesses allant jusqu'à 800 Mo/s, USB 3.2 Gen 2, Disque SSD NVMe externe, robust SSD, crochet en caoutchouc robuste, updated firmware, Gris","<a href=""https://www.amazon.fr/dp/B0C5JNWF58"">SanDisk 2To Portable SSD, Disque SSD externe, des vitesses allant jusqu'à 800 Mo/s, USB 3.2 Gen 2, Disque SSD NVMe externe, robust SSD, crochet en caoutchouc robuste, updated firmware, Gris</a>","<a href=""https://www.amazon.fr/dp/B0C5JNWF58"">SanDisk 2To Portable SSD, Disque SSD externe, des vitesses allant jusqu'à 800 Mo/s, USB 3.2 Gen 2, Disque SSD NVMe externe, robust SSD, crochet en caoutchouc robuste, updated firmware, Gris</a>"
"€0,065","€64,88",€31,480 GB,,Internal,SSD,Used,"Kingston A400 SSD SSD Interne 2.5"" SATA Rev 3.0, 480GB - SA400S37/480G","<a href=""https://www.amazon.fr/dp/B01N0TQPQB"">Kingston A400 SSD SSD Interne 2.5"" SATA Rev 3.0, 480GB - SA400S37/480G</a>","<a href=""https://www.amazon.fr/dp/B01N0TQPQB"">Kingston A400 SSD SSD Interne 2.5"" SATA Rev 3.0, 480GB - SA400S37/480G</a>"
"€0,065","€64,88",€519,8 TB,,External,SSD,Used,"Samsung SSD Externe T5 EVO Portable, 8 To, Vitesses de lecture/écriture Jusqu'à 460 Mo/s, USB 3.2 Gen1, Compatible MacOs, PC, appareils Android, consoles de jeux, Noir, MU-PH8T0S/EU","<a href=""https://www.amazon.fr/dp/B0CKLBSCRZ"">Samsung SSD Externe T5 EVO Portable, 8 To, Vitesses de lecture/écriture Jusqu'à 460 Mo/s, USB 3.2 Gen1, Compatible MacOs, PC, appareils Android, consoles de jeux, Noir, MU-PH8T0S/EU</a>","<a href=""https://www.amazon.fr/dp/B0CKLBSCRZ"">Samsung SSD Externe T5 EVO Portable, 8 To, Vitesses de lecture/écriture Jusqu'à 460 Mo/s, USB 3.2 Gen1, Compatible MacOs, PC, appareils Android, consoles de jeux, Noir, MU-PH8T0S/EU</a>"
"€0,065","€64,95",€65,1 TB,,"External 3.5""",HDD,New,"WD 1 To Elements disque dur portable externe, USB 3.0, Plug-and- play, formaté pour Windows, Noir","<a href=""https://www.amazon.fr/dp/B06VVS7S94"">WD 1 To Elements disque dur portable externe, USB 3.0, Plug-and- play, formaté pour Windows, Noir</a>","<a href=""https://www.amazon.fr/dp/B06VVS7S94"">WD 1 To Elements disque dur portable externe, USB 3.0, Plug-and- play, formaté pour Windows, Noir</a>"
"€0,065","€64,99",€130,2 TB,,External,SSD,New,"Crucial X6 2To Portable SSD - Jusqu’à 800Mo/s - PC et Mac - USB 3.2 USB-C externe SSD, Disque SSD - CT2000X6SSD9","<a href=""https://www.amazon.fr/dp/B08FSNKNSV"">Crucial X6 2To Portable SSD - Jusqu’à 800Mo/s - PC et Mac - USB 3.2 USB-C externe SSD, Disque SSD - CT2000X6SSD9</a>","<a href=""https://www.amazon.fr/dp/B08FSNKNSV"">Crucial X6 2To Portable SSD - Jusqu’à 800Mo/s - PC et Mac - USB 3.2 USB-C externe SSD, Disque SSD - CT2000X6SSD9</a>"
"€0,065","€64,99",€65,1 TB,,Internal,SSD,New,"Crucial BX500 SATA SSD 1To, SSD 2.5"" Interne, jusqu'à 540Mo/s, Compatible avec Ordinateur Portable et de Bureau (PC), 3D NAND, Accélération dynamique de l'écriture, Disque Dur SSD - CT1000BX500SSD101","<a href=""https://www.amazon.fr/dp/B0CCN9NHTC"">Crucial BX500 SATA SSD 1To, SSD 2.5"" Interne, jusqu'à 540Mo/s, Compatible avec Ordinateur Portable et de Bureau (PC), 3D NAND, Accélération dynamique de l'écriture, Disque Dur SSD - CT1000BX500SSD101</a>","<a href=""https://www.amazon.fr/dp/B0CCN9NHTC"">Crucial BX500 SATA SSD 1To, SSD 2.5"" Interne, jusqu'à 540Mo/s, Compatible avec Ordinateur Portable et de Bureau (PC), 3D NAND, Accélération dynamique de l'écriture, Disque Dur SSD - CT1000BX500SSD101</a>"
"€0,065","€65,03",€130,2 TB,1 year,"External 3.5""",HDD,New,"Seagate Game Drive for Xbox 2 To - Disque dur externe - HDD portable - USB 3.2 1re génération, noir, certifié Xbox, LED RVB, avec les services Rescue valables 3 ans (STKX2000400)","<a href=""https://www.amazon.fr/dp/B08Y1Q2KSZ"">Seagate Game Drive for Xbox 2 To - Disque dur externe - HDD portable - USB 3.2 1re génération, noir, certifié Xbox, LED RVB, avec les services Rescue valables 3 ans (STKX2000400)</a>"
"€0,066","€65,55",€8,128 GB,,USB,Flash,New,Kingston DataTraveler Exodia DTX/128GB Clé USB 3.2 Gen 1 - avec capuchon de protection et anneaux pour porte-clés de plusieurs couleurs,"<a href=""https://www.amazon.fr/dp/B08JD4TBM3"">Kingston DataTraveler Exodia DTX/128GB Clé USB 3.2 Gen 1 - avec capuchon de protection et anneaux pour porte-clés de plusieurs couleurs</a>"
"€0,066","€65,55",€8,128 GB,,USB,Flash,New,Kingston DataTraveler Exodia M Clé USB 3.2 Gen 1 DTXM/128GB - avec capuchon mobile (Noir + Rouge),"<a href=""https://www.amazon.fr/dp/B0B1JL6SML"">Kingston DataTraveler Exodia M Clé USB 3.2 Gen 1 DTXM/128GB - avec capuchon mobile (Noir + Rouge)</a>","<a href=""https://www.amazon.fr/dp/B0B1JL6SML"">Kingston DataTraveler Exodia M Clé USB 3.2 Gen 1 DTXM/128GB - avec capuchon mobile (Noir + Rouge)</a>"
"€0,066","€65,60",€66,1 TB,5 years,Internal,SSD,Used,"WD Blue SA510 SSD 1 To, Disque SSD interne, Vitesee de lecture jusqu'à 560 Mo/s, 2.5"" SATA SSD, Comprend Acronis True Image pour WD, Clonage de disque et migration.","<a href=""https://www.amazon.fr/dp/B09ZYQ84CM"">WD Blue SA510 SSD 1 To, Disque SSD interne, Vitesee de lecture jusqu'à 560 Mo/s, 2.5"" SATA SSD, Comprend Acronis True Image pour WD, Clonage de disque et migration.</a>","<a href=""https://www.amazon.fr/dp/B09ZYQ84CM"">WD Blue SA510 SSD 1 To, Disque SSD interne, Vitesee de lecture jusqu'à 560 Mo/s, 2.5"" SATA SSD, Comprend Acronis True Image pour WD, Clonage de disque et migration.</a>"
